Customer_ID,Customer_Name,Customer_Segment,Customer_First_Order_Date,Postal_Code
CUST-010259,Claire S. Bonnet,Returning,2024-11-17,67367
CUST-010260,Mario Hernández Morales,Returning,2024-08-07,08851
CUST-010261,Antonio Domínguez Serrano,Returning,2024-07-10,18169
CUST-010262,Olivier T. Chevalier,Loyal,2022-01-04,38610
CUST-010263,Olivier Q. Blanc,New,2024-10-20,49558
CUST-010264,Maxime M. Blanc,New,2024-11-08,17633
CUST-010265,Hugo A. Blanc,New,2025-02-27,67234
CUST-010266,Chloé D. Duval,New,2024-12-04,13257
CUST-010267,Baptiste D. Mercier,New,2024-10-10,37598
CUST-010268,Thomas S. Roussel,New,2025-05-24,21065
CUST-010269,Amélie A. Chevalier,New,2024-11-18,34841
CUST-010270,Thomas T. Lambert,New,2024-10-29,34228
CUST-010271,Laurent R. Masson,Returning,2023-09-25,69006
CUST-010272,Cláudia Ferreira Pires,Returning,2024-11-15,1092-957
CUST-010273,Juliette O. Faure,New,2025-01-31,49470
CUST-010274,Laurent P. Petit,Returning,2024-05-11,31114
CUST-010275,Manon Q. Durand,Returning,2024-04-11,42300
CUST-010276,Léa M. Dupont,Returning,2024-09-13,84849
CUST-010277,Isabelle E. Boyer,New,2025-12-06,49976
CUST-010278,Amélie A. Moreau,Returning,2024-10-18,33654
CUST-010279,Chloé G. Garnier,New,2025-12-04,42238
CUST-010280,Víctor Morales Ruiz,Returning,2024-01-31,07529
CUST-010281,Manuel Serrano Molina,New,2025-06-01,50205
CUST-010282,Lucie C. Boyer,New,2025-10-31,49746
CUST-010283,Iván Suárez Romero,New,2025-11-29,15552
CUST-010284,Claire D. Henry,New,2025-03-22,76758
CUST-010285,Laurent J. Henry,New,2025-10-16,13005
CUST-010286,Julie L. Francois,Returning,2024-06-12,76165
CUST-010287,Juliette Q. Roussel,Returning,2023-08-27,29996
CUST-010288,Cristina Gutiérrez,Loyal,2023-05-26,29245
CUST-010289,Léa J. Martin,New,2024-10-07,34348
CUST-010290,Julie N. Denis,Returning,2024-06-27,33654
CUST-010291,Mathieu G. Fontaine,Returning,2024-04-03,75009
CUST-010292,Iván Ortega Gil,New,2025-03-12,29065
CUST-010293,Hugo Alonso Alonso,New,2025-03-07,08234
CUST-010294,Anaïs H. Vincent,Returning,2024-03-27,45224
CUST-010295,Laurent Q. Martin,Returning,2024-09-02,74117
CUST-010296,Guillaume G. Mathieu,Returning,2024-07-10,57322
CUST-010297,Isabelle I. Legrand,New,2024-10-23,17701
CUST-010298,Nicolas T. Vincent,Returning,2024-08-06,06654
CUST-010299,Marta Blanco Serrano,Loyal,2023-10-01,41128
CUST-010300,Julien A. Duval,New,2025-03-21,33363
CUST-010301,François C. Henry,New,2025-02-10,54331
CUST-010302,Manuel Sanz Gil,New,2024-11-20,07646
CUST-010303,Guillaume P. Roux,New,2025-11-19,42696
CUST-010304,Sophie N. Perrin,New,2025-06-24,13887
CUST-010305,David A. Robin,Returning,2024-07-15,34348
CUST-010306,Quentin C. Moreau,New,2025-01-10,17048
CUST-010307,Maxime  C. Rousseau,Returning,2024-03-11,33906
CUST-010308,Julien L. Petit,New,2024-11-10,29994
CUST-010309,Mathieu O. Denis,New,2025-07-11,06271
CUST-010310,Inès J. Lefèvre,New,2025-12-20,35352
CUST-010311,Amélie D. Duval,New,2024-10-08,37890
CUST-010312,Isabelle L. Rousseau,Returning,2024-08-12,35432
CUST-010313,François J. André,Returning,2024-12-03,51161
CUST-010314,Pablo Iglesias,Returning,2024-01-23,47225
CUST-010315,Camille C. Rousseau,Loyal,2021-12-24,38574
CUST-010316,Inès O. Chevalier,New,2025-12-09,74934
CUST-010317,Céline C. Duval,Loyal,2023-09-09,44370
CUST-010318,Inês Costa Pires,New,2025-10-22,7061-218
CUST-010319,Maxime I. Duval,New,2024-12-30,13006
CUST-010320,Lucie E. Gautier,New,2025-08-26,75002
CUST-010321,Céline A. Clement,New,2025-07-01,13011
CUST-010322,Filipe Cunha,New,2025-10-22,4082-100
CUST-010323,Emma S. Martin,Returning,2024-02-19,75001
CUST-010324,Olivier D. Perrin,New,2025-02-22,33906
CUST-010325,Alexandre A. Durand,Returning,2024-09-03,63541
CUST-010326,Céline A. Henry,Returning,2024-12-27,29432
CUST-010327,Claudia Vázquez Vázquez,Returning,2024-09-09,30567
CUST-010328,Juliette A. Garnier,New,2025-12-27,76165
CUST-010329,Marie L. Garnier,New,2025-12-24,31203
CUST-010330,Léa D. Mercier,New,2025-08-17,74114
CUST-010331,Baptiste N. Duval,Returning,2024-07-17,49976
CUST-010332,Víctor Molina Castro,New,2025-08-11,36007
CUST-010333,Alexandre L. Legrand,New,2025-10-23,51410
CUST-010334,Maxime I. Bonnet,Returning,2024-07-16,35432
CUST-010335,Nuno Cunha Antunes,Returning,2024-09-08,3052-194
CUST-010336,Sofía Sánchez Ruiz,Returning,2024-09-05,33072
CUST-010337,José Almeida Martins,Returning,2023-11-16,3058-292
CUST-010338,Pablo Molina Alonso,Returning,2024-08-22,15552
CUST-010339,Óscar Díaz Castro,New,2025-09-21,30526
CUST-010340,Baptiste B. Morin,Returning,2024-05-06,63250
CUST-010341,Nathalie Chevalier,Returning,2024-08-15,74643
CUST-010342,Hugo T. Mathieu,New,2025-02-04,13825
CUST-010343,Sofía Ruiz,Returning,2024-12-14,36893
CUST-010344,Léa J. Durand,New,2024-10-17,29736
CUST-010345,Élodie L. Boyer,New,2024-11-05,74114
CUST-010346,Lucas L. Leroy,New,2025-02-23,76296
CUST-010347,Mariana Nunes,New,2025-12-26,1009-453
CUST-010348,Julien M. Durand,New,2025-06-23,06057
CUST-010349,François E. Petit,New,2025-09-14,63797
CUST-010350,Rubén Rodríguez,New,2025-11-15,36497
CUST-010351,Laura Torres Iglesias,Returning,2024-08-16,36749
CUST-010352,Diana Pires,Loyal,2022-08-16,7093-055
CUST-010353,Marta Serrano Suárez,New,2024-10-09,15433
CUST-010354,Guillaume L. Roux,New,2025-09-26,06163
CUST-010355,Léa O. Duval,Loyal,2023-03-11,42159
CUST-010356,Baptiste R. Clement,New,2025-09-11,54331
CUST-010357,Alba Díaz Ortega,New,2025-12-22,50486
CUST-010358,Louis J. Robin,New,2025-07-07,42854
CUST-010359,Inès C. Robin,New,2025-11-21,63541
CUST-010360,François E. Perrin,Returning,2024-06-24,21382
CUST-010361,Claire M. Fontaine,Returning,2024-03-13,13257
CUST-010362,Adrián Martínez,New,2025-04-28,48706
CUST-010363,Léa A. Bernard,Loyal,2021-09-24,21551
CUST-010364,Romain C. Robin,New,2025-04-11,44094
CUST-010365,Pierre R. Morin,New,2025-04-29,35032
CUST-010366,Isabelle L. Roux,New,2025-03-04,14269
CUST-010367,Claudia Romero Serrano,New,2025-03-27,28778
CUST-010368,Romain M. Vincent,New,2025-02-06,13010
CUST-010369,Nathalie A. Morin,New,2024-10-12,38618
CUST-010370,Anaïs I. Henry,Returning,2024-04-20,42238
CUST-010371,Élodie M. Durand,New,2025-08-18,75005
CUST-010372,Juliette J. Lefèvre,Returning,2024-11-21,13896
CUST-010373,Laurent A. Legrand,Returning,2024-12-01,42696
CUST-010374,Chloé Henry,New,2025-09-08,49216
CUST-010375,Lucas Vincent,New,2025-10-05,75009
CUST-010376,Sofía Álvarez López,Returning,2024-08-07,07987
CUST-010377,Mathieu C. Leroy,New,2025-12-21,14566
CUST-010378,Hugo Serrano Rubio,New,2025-04-25,15724
CUST-010379,Mario Díaz Blanco,New,2025-05-15,18169
CUST-010380,Sandrine C. Mathieu,Returning,2024-11-19,37598
CUST-010381,Juliette C. Gautier,New,2025-02-18,13597
CUST-010382,François M. Roussel,Returning,2024-02-19,33332
CUST-010383,Romain D. Bonnet,New,2025-11-24,51692
CUST-010384,Vasco Jesus,New,2025-06-28,7093-055
CUST-010385,Olivier M. Faure,Returning,2024-06-24,13002
CUST-010386,Antonio Muñoz Jiménez,New,2024-12-29,36382
CUST-010387,Chloé R. Garnier,New,2025-09-14,44469
CUST-010388,Gonçalo Cunha Jesus,New,2024-10-19,4748-002
CUST-010389,Marta Jiménez Moreno,New,2025-05-09,29747
CUST-010390,Juliette J. Denis,New,2025-08-27,38754
CUST-010391,Élodie E. Vincent,Returning,2024-03-19,34699
CUST-010392,Hugo M. Gautier,New,2025-05-04,31658
CUST-010393,Romain I. Duval,Loyal,2022-11-29,29473
CUST-010394,Nicolas M. Boyer,New,2025-12-06,35032
CUST-010395,Manon R. Clement,Returning,2024-04-18,37003
CUST-010396,Alexandre J. Lefèvre,New,2025-09-12,57613
CUST-010397,Álvaro Alonso Gómez,Returning,2024-03-12,47540
CUST-010398,Manuel Gutiérrez,New,2025-03-01,29032
CUST-010399,Sophie M. Durand,Returning,2024-01-25,51284
CUST-010400,Élodie M. Martin,New,2025-12-01,35046
CUST-010401,Antoine L. Francois,New,2025-03-10,51650
CUST-010402,Julien M. Leroy,Returning,2023-12-01,13001
CUST-010403,Laura M. Roussel,New,2025-12-28,49875
CUST-010404,Lucie T. Gautier,Returning,2024-01-14,76764
CUST-010405,Víctor Delgado,New,2025-04-21,28778
CUST-010406,Carmen Rubio Muñoz,Returning,2024-09-28,14687
CUST-010407,Baptiste P. Guerin,New,2025-11-29,51826
CUST-010408,Manuel Vieira Neves,Loyal,2022-02-15,4007-168
CUST-010409,Manon T. Vincent,New,2025-09-25,17027
CUST-010410,Marie J. Moreau,New,2025-05-24,67811
CUST-010411,Adrien T. Fontaine,New,2024-12-30,59642
CUST-010412,María Domínguez Sánchez,New,2025-07-03,50205
CUST-010413,Sara Díaz Torres,Returning,2024-02-27,29131
CUST-010414,Hugo J. Blanc,New,2025-11-03,42159
CUST-010415,Julie T. Francois,New,2024-10-13,13944
CUST-010416,Lucie C. Perrin,New,2025-03-19,21551
CUST-010417,Alba García,New,2025-03-16,33072
CUST-010418,Alexandre N. Legrand,New,2025-11-03,57965
CUST-010419,Sandrine H. Morin,New,2025-10-27,54217
CUST-010420,Lucie A. Mercier,Returning,2024-03-18,45387
CUST-010421,Mariana Alves,New,2025-06-27,1086-669
CUST-010422,Adrien G. Martin,Returning,2024-12-14,33371
CUST-010423,Olivier M. Fournier,Returning,2024-12-06,34867
CUST-010424,Anaïs L. Chevalier,New,2025-12-25,42505
CUST-010425,Amélie L. Fournier,New,2024-12-16,76828
CUST-010426,Romain J. Durand,Loyal,2023-12-07,57080
CUST-010427,Chloé D. Bonnet,Loyal,2022-11-20,42238
CUST-010428,Alexandre A. Lefèvre,Loyal,2022-07-03,51780
CUST-010429,Carmen Gutiérrez,New,2025-05-07,07070
CUST-010430,Raquel Hernández Castro,New,2024-12-05,29032
CUST-010431,Inès C. Boyer,New,2025-10-05,34699
CUST-010432,Fernando García Ruiz,Returning,2024-12-25,48675
CUST-010433,Manon N. Roussel,New,2025-03-31,13597
CUST-010434,Isabelle H. André,New,2025-12-29,75005
CUST-010435,Manon C. Durand,Loyal,2022-06-04,84373
CUST-010436,Camille C. Petit,Returning,2024-03-16,84519
CUST-010437,António Nunes,New,2025-11-23,3824-194
CUST-010438,Olivier C. Martin,New,2025-12-22,37890
CUST-010439,Alexandre C. Gauthier,New,2025-09-16,45030
CUST-010440,Thomas A. Gauthier,New,2025-04-22,42505
CUST-010441,Claire G. Gauthier,New,2024-10-29,54223
CUST-010442,Elena Pérez,New,2025-01-15,29245
CUST-010443,Lucas M. Muller,Returning,2024-08-19,75009
CUST-010444,Olivier Garnier,Returning,2023-11-11,67959
CUST-010445,Romain C. Muller,Returning,2024-07-11,67234
CUST-010446,Jorge Alonso,New,2025-07-19,50205
CUST-010447,Cristina Fernández Domínguez,New,2025-09-16,48346
CUST-010448,Manon C. Roussel,Returning,2024-02-02,75005
CUST-010449,Mathieu A. Morin,New,2025-06-01,42182
CUST-010450,Cristina Moreno Torres,New,2025-05-14,47685
CUST-010451,Manuel Oliveira Neves,Returning,2024-06-24,3811-948
CUST-010452,Mathieu P. Denis,New,2025-11-29,67142
CUST-010453,Antoine R. Chevalier,New,2025-07-13,42238
CUST-010454,Laurent Q. Chevalier,New,2025-01-14,17027
CUST-010455,Nicolas H. Chevalier,New,2025-07-20,74934
CUST-010456,Anaïs B. Fontaine,New,2025-02-08,44370
CUST-010457,Maria Rocha,Loyal,2022-12-14,4760-248
CUST-010458,Marie L. Faure,Returning,2024-07-08,74114
CUST-010459,Hugo L. Moreau,Loyal,2022-01-06,63541
CUST-010460,Quentin C. Martin,Loyal,2022-10-24,76296
CUST-010461,Mathieu É. Gautier,New,2025-05-27,54521
CUST-010462,Emma D. Girard,New,2025-05-23,38610
CUST-010463,Alexandre A. Mercier,Returning,2024-11-29,76390
CUST-010464,Léa N. Robin,Returning,2023-10-11,14944
CUST-010465,David J. Bernard,New,2025-05-14,17781
CUST-010466,Lucie É. Mercier,New,2025-11-30,21065
CUST-010467,Nathalie A. Masson,New,2025-11-06,59861
CUST-010468,David Rubio,Returning,2024-07-16,07135
CUST-010469,Juliette E. Henry,Returning,2024-02-27,57095
CUST-010470,Lucie C. Petit,Returning,2024-03-03,51780
CUST-010471,Rubén Ramos López,New,2024-10-14,50205
CUST-010472,Diego Sanz Sanz,Returning,2024-05-09,03072
CUST-010473,Sophie C. Legrand,New,2025-09-26,31863
CUST-010474,Sandrine O. Clement,Returning,2024-03-08,06196
CUST-010475,Manon G. Denis,New,2025-04-16,49470
CUST-010476,Víctor Medina,New,2025-10-20,46826
CUST-010477,Laura E. Denis,New,2025-12-13,44370
CUST-010478,Laurent R. Moreau,Loyal,2022-12-12,75011
CUST-010479,Manon G. Clement,Returning,2024-08-30,13005
CUST-010480,Thomas J. Garnier,New,2024-10-27,49558
CUST-010481,Sofía Ortiz Martínez,Returning,2024-11-18,47225
CUST-010482,Chloé M. Mercier,Loyal,2022-10-10,75008
CUST-010483,Julien N. Fontaine,Returning,2024-11-29,33654
CUST-010484,Rafael Cardoso Almeida,New,2025-02-09,1051-924
CUST-010485,Beatriz Correia Antunes,Returning,2024-06-23,8060-826
CUST-010486,Thomas J. Lefèvre,New,2024-11-23,63919
CUST-010487,Léa C. Lambert,New,2025-02-20,51826
CUST-010488,Marie A. Leroy,New,2025-05-12,69006
CUST-010489,Thomas C. Clement,New,2025-09-13,51791
CUST-010490,Chloé M. Duval,New,2025-09-13,06281
CUST-010491,Marta Martín Marín,Returning,2024-06-23,08545
CUST-010492,Louis M. Masson,Returning,2024-02-14,67234
CUST-010493,Chloé S. Faure,New,2025-11-13,42704
CUST-010494,Céline N. Perrin,New,2024-10-21,29473
CUST-010495,Julie D. Gautier,Returning,2024-12-15,74166
CUST-010496,Hugo I. Marchand,New,2025-07-16,37747
CUST-010497,Nicolas A. Durand,New,2025-08-30,38574
CUST-010498,Cristina Gutiérrez Martín,Loyal,2023-11-05,08545
CUST-010499,Claudia Ortiz Medina,Returning,2024-07-28,46784
CUST-010500,Quentin L. Lefèvre,Returning,2024-04-11,06271
CUST-010501,Jorge Delgado Jiménez,Returning,2024-05-20,33072
CUST-010502,Pierre N. Denis,New,2025-05-06,57080
CUST-010503,Óscar Gómez Ortiz,New,2025-09-17,07529
CUST-010504,Romain O. Lefèvre,New,2025-11-21,75001
CUST-010505,Guillaume A. Gauthier,New,2025-09-05,69006
CUST-010506,Hugo Morales Martín,Returning,2024-10-04,36893
CUST-010507,Emma O. Blanc,New,2025-02-27,51394
CUST-010508,Óscar Álvarez Álvarez,New,2025-12-07,29065
CUST-010509,Lucas N. Durand,Loyal,2023-03-14,21233
CUST-010510,Léa L. Clement,New,2025-12-17,57141
CUST-010511,Isabelle D. Moreau,Returning,2024-02-15,57080
CUST-010512,Amélie M. Bonnet,Returning,2024-05-26,84570
CUST-010513,Ana Muñoz Romero,New,2025-11-06,14602
CUST-010514,Élodie L. Marchand,New,2025-06-08,76296
CUST-010515,Quentin R. Masson,Returning,2024-02-15,75004
CUST-010516,Juliette D. André,New,2025-11-09,38300
CUST-010517,Lucas L. Clement,New,2024-10-17,38156
CUST-010518,María Martín Gómez,New,2025-02-04,36749
CUST-010519,Nuno Gonçalves,New,2025-01-16,8049-271
CUST-010520,Claire L. Dupont,New,2025-08-28,13002
CUST-010521,Hugo Martín Martín,New,2024-12-19,15835
CUST-010522,Olivier J. Mercier,Returning,2024-09-08,06281
CUST-010523,Sophie N. Morin,Returning,2024-05-17,34252
CUST-010524,Lucía Martín Martín,Loyal,2021-08-11,41230
CUST-010525,Sofía Martínez,Returning,2024-04-14,41773
CUST-010526,Sandrine C. Guerin,New,2025-08-10,54011
CUST-010527,Sandrine A. Francois,New,2024-11-28,51284
CUST-010528,Antonio Marín,New,2025-04-18,47225
CUST-010529,Amélie D. Martin,Loyal,2022-02-06,51284
CUST-010530,Emma J. Masson,Loyal,2022-03-22,38300
CUST-010531,Mathieu C. Mercier,Returning,2024-12-31,76390
CUST-010532,Thomas J. Dupont,New,2025-05-21,17701
CUST-010533,Juliette A. Fontaine,New,2025-08-15,76044
CUST-010534,Olivier M. Dupont,Returning,2024-03-03,38073
CUST-010535,Hugo O. Blanc,New,2025-01-29,54650
CUST-010536,Céline L. Roussel,Loyal,2022-12-11,74117
CUST-010537,Laurent O. Gauthier,New,2025-05-24,45276
CUST-010538,Mariana Silva,Returning,2024-11-28,7061-218
CUST-010539,Inès L. Boyer,New,2025-03-02,42300
CUST-010540,Alexandre J. Bonnet,New,2025-12-02,74616
CUST-010541,Alexandre M. Dupont,Loyal,2022-01-12,54521
CUST-010542,Elena Gómez Navarro,New,2025-03-08,47685
CUST-010543,Adrien A. Denis,New,2025-10-28,84849
CUST-010544,Nathalie Q. Lambert,New,2025-02-20,38677
CUST-010545,Romain L. André,New,2024-11-26,57095
CUST-010546,François H. Lambert,Loyal,2024-02-10,38574
CUST-010547,Rui Lopes Cunha,Loyal,2023-07-07,2993-802
CUST-010548,Baptiste P. Roussel,Returning,2024-11-30,21382
CUST-010549,Baptiste A. Roux,Returning,2024-07-20,76044
CUST-010550,Nuno Sousa Cardoso,Returning,2024-06-15,3001-992
CUST-010551,Romain S. Durand,Returning,2024-06-26,21104
CUST-010552,Julie M. Gautier,New,2025-09-02,75011
CUST-010553,Louis I. Rousseau,New,2025-04-03,38459
CUST-010554,Manon A. Denis,Returning,2024-09-27,33371
CUST-010555,Catarina Ribeiro,Returning,2024-09-29,3001-992
CUST-010556,Beatriz Oliveira,Returning,2024-01-26,4073-590
CUST-010557,Adrien J. Francois,New,2025-01-19,37081
CUST-010558,Antoine J. Francois,New,2025-09-12,33881
CUST-010559,Céline Gautier,New,2024-12-30,59146
CUST-010560,Emma É. Roussel,New,2025-01-12,38618
CUST-010561,Lucas H. Francois,Returning,2024-12-30,06281
CUST-010562,Carmen Ramos Ortiz,New,2025-08-12,08545
CUST-010563,Carolina Sousa Lopes,Loyal,2024-03-31,1092-957
CUST-010564,Olivier J. Marchand,Loyal,2021-04-29,33891
CUST-010565,Raquel Sanz,Returning,2024-12-27,15921
CUST-010566,Lucie F. Lefèvre,New,2025-12-10,57080
CUST-010567,Alexandre S. Denis,New,2025-01-06,33881
CUST-010568,Romain F. Boyer,New,2024-12-02,13597
CUST-010569,Thomas A. Roux,Returning,2024-10-30,29736
CUST-010570,Guillaume C. Vincent,Returning,2023-11-22,21623
CUST-010571,Catarina Antunes,New,2025-12-31,1051-924
CUST-010572,Julie C. Lambert,New,2025-09-17,76274
CUST-010573,Baptiste I. Roux,Returning,2024-05-06,49558
CUST-010574,Julien L. Martin,New,2025-08-08,84511
CUST-010575,Pierre C. André,New,2025-09-05,57965
CUST-010576,Inès S. Robin,New,2025-11-18,33344
CUST-010577,Amélie M. Vincent,Loyal,2024-03-24,75003
CUST-010578,Nuria Torres Blanco,New,2024-10-22,48675
CUST-010579,Alexandre L. Gautier,New,2025-02-04,17905
CUST-010580,Adrien I. André,New,2025-07-20,17048
CUST-010581,Pierre J. Girard,New,2025-04-11,17905
CUST-010582,Manon N. Dupont,New,2025-04-15,63238
CUST-010583,Céline N. Masson,New,2025-01-17,13896
CUST-010584,Amélie M. Lambert,New,2024-11-30,13010
CUST-010585,Amélie É. Denis,Returning,2024-08-07,44305
CUST-010586,Antoine A. Bernard,New,2025-12-03,13167
CUST-010587,Lucie D. Roux,Loyal,2021-10-13,17951
CUST-010588,Thomas J. Robin,New,2025-07-06,44156
CUST-010589,Luis Muñoz Hernández,New,2025-09-10,50486
CUST-010590,Léa M. Bernard,New,2024-12-12,35663
CUST-010591,Carlos Rubio Gutiérrez,New,2024-11-13,30562
CUST-010592,Sofía Rodríguez,Loyal,2023-11-23,47087
CUST-010593,Antonio Martín Gómez,New,2025-11-09,46069
CUST-010594,Marta Costa,Returning,2023-08-06,2417-432
CUST-010595,Adrien R. Petit,New,2025-04-06,44768
CUST-010596,Laura S. Mercier,Returning,2024-06-26,17905
CUST-010597,María Ortega,New,2024-11-24,14271
CUST-010598,Élodie J. Boyer,New,2025-12-02,38618
CUST-010599,Rui Jesus Silva,New,2025-05-14,3812-099
CUST-010600,Alejandro Navarro Gómez,Returning,2024-11-29,28060
CUST-010601,Isabelle E. Mercier,New,2024-11-18,51269
CUST-010602,Baptiste S. Marchand,New,2025-10-07,44733
CUST-010603,Claire C. Blanc,Loyal,2022-02-05,51791
CUST-010604,Lucie O. Legrand,Loyal,2021-07-22,69010
CUST-010605,Emma M. Lambert,New,2025-06-15,59389
CUST-010606,Guillaume A. Lefèvre,New,2025-01-26,84373
CUST-010607,Adrien A. Lambert,New,2025-05-27,54655
CUST-010608,Emma H. Fontaine,Returning,2024-10-15,29996
CUST-010609,José Gómez Navarro,Returning,2024-04-01,28899
CUST-010610,Marie C. Gautier,Returning,2024-03-11,21104
CUST-010611,Alexandre G. Vincent,New,2025-03-28,29408
CUST-010612,Camille L. Guerin,New,2025-12-22,44094
CUST-010613,Léa C. Henry,Returning,2024-06-18,59273
CUST-010614,Thomas M. Legrand,New,2025-07-10,67367
CUST-010615,Isabelle P. Fontaine,New,2025-07-24,29103
CUST-010616,Julie L. Fournier,New,2025-06-12,59146
CUST-010617,Nathalie J. Blanc,Returning,2024-05-18,51650
CUST-010618,Pablo Romero Marín,New,2025-09-04,28899
CUST-010619,Claire R. Bernard,New,2025-09-04,76828
CUST-010620,Adrien F. Perrin,New,2025-10-14,33574
CUST-010621,Raquel Martínez Castro,Returning,2024-08-07,29245
CUST-010622,Francisca Simões Mendes,New,2024-11-08,7061-218
CUST-010623,Mario Sánchez Fernández,Loyal,2024-03-26,46069
CUST-010624,Diogo Alves Barbosa,Loyal,2024-01-05,3552-478
CUST-010625,Léa A. Lambert,Loyal,2024-03-17,67142
CUST-010626,Emma S. Legrand,New,2025-01-01,69008
CUST-010627,Isabelle É. Boyer,Returning,2023-11-01,35352
CUST-010628,Víctor Navarro Marín,New,2025-06-12,14080
CUST-010629,Iván Muñoz,New,2025-02-09,28778
CUST-010630,Nuria Muñoz Delgado,Loyal,2021-01-23,14687
CUST-010631,Camille L. Garnier,New,2025-04-06,84220
CUST-010632,Daniel Díaz Alonso,Returning,2024-12-19,30567
CUST-010633,Rubén Suárez Vázquez,Returning,2024-06-07,18408
CUST-010634,Léa L. Francois,New,2025-04-03,13965
CUST-010635,Sophie C. Vincent,Loyal,2022-08-16,84511
CUST-010636,Maxime R. Clement,Returning,2024-03-04,67811
CUST-010637,Patrícia Jesus Jesus,Returning,2024-07-07,4007-168
CUST-010638,Inês Oliveira,Returning,2024-09-20,1051-924
CUST-010639,Léa G. André,New,2024-11-29,74934
CUST-010640,Alejandro Jiménez Gil,New,2025-08-25,08234
CUST-010641,Sandrine A. Vincent,Returning,2024-01-18,63797
CUST-010642,Mathieu A. Leroy,Returning,2024-05-11,06718
CUST-010643,Inès Q. Moreau,Returning,2024-04-27,38677
CUST-010644,Chloé J. Chevalier,New,2025-04-30,34348
CUST-010645,Lucas A. Fontaine,New,2025-11-11,49216
CUST-010646,Isabel Muñoz Ramírez,Returning,2024-05-04,28899
CUST-010647,Anaïs O. Gauthier,Returning,2024-11-07,57965
CUST-010648,Diego Rubio Molina,New,2025-01-09,07070
CUST-010649,Nuno Ribeiro,Returning,2024-10-02,2984-441
CUST-010650,Cristina Martín Jiménez,New,2024-12-19,41927
CUST-010651,Sandrine C. Dupont,Returning,2024-03-15,45995
CUST-010652,Claire N. Francois,New,2025-04-23,51650
CUST-010653,François C. Moreau,New,2025-09-20,51269
CUST-010654,Ana Ruiz Gómez,Returning,2024-06-27,18969
CUST-010655,Marta Teixeira Alves,New,2025-03-26,8060-826
CUST-010656,Sandrine H. André,Returning,2024-08-12,31114
CUST-010657,David Domínguez Medina,New,2025-07-23,33219
CUST-010658,Julien T. Lefèvre,New,2025-03-27,06163
CUST-010659,Adrien Q. Dupont,New,2025-06-10,59665
CUST-010660,Isabelle A. Lefèvre,Returning,2024-06-01,59146
CUST-010661,Mathieu R. Petit,New,2025-10-31,69011
CUST-010662,Javier Ramírez Fernández,New,2024-12-29,14687
CUST-010663,Julie O. Denis,New,2025-06-16,74980
CUST-010664,Mathieu É. Legrand,Returning,2024-12-26,59591
CUST-010665,Baptiste L. Dupont,Loyal,2021-11-14,69011
CUST-010666,Alba Moreno Alonso,New,2025-09-27,33072
CUST-010667,Carmen Alonso,New,2025-06-16,08951
CUST-010668,Diana Cunha,New,2025-05-30,4073-590
CUST-010669,Thomas L. Vincent,New,2025-09-18,13011
CUST-010670,Élodie N. Gautier,New,2025-05-24,63238
CUST-010671,Nathalie A. Robin,Returning,2024-09-06,21623
CUST-010672,Pierre M. Perrin,Loyal,2023-06-15,38618
CUST-010673,Quentin N. Garnier,New,2025-07-15,67959
CUST-010674,Olivier B. Bernard,New,2025-05-01,59665
CUST-010675,Paula Domínguez Rubio,Returning,2024-11-05,03730
CUST-010676,Maxime A. Bonnet,New,2025-11-25,29736
CUST-010677,Hugo L. Girard,Returning,2024-09-12,69010
CUST-010678,Manon R. Faure,New,2025-02-16,06654
CUST-010679,Sandrine N. Blanc,New,2025-08-16,76044
CUST-010680,Filipa Sousa Ferreira,Returning,2023-12-03,1086-669
CUST-010681,Laurent H. Duval,New,2025-12-04,75004
CUST-010682,Chloé M. Mathieu,Returning,2024-01-20,34252
CUST-010683,Raúl Martínez Castro,New,2025-06-24,33072
CUST-010684,Pierre M. Mathieu,Loyal,2023-07-31,54331
CUST-010685,Nicolas C. Francois,New,2024-11-15,45284
CUST-010686,Hugo S. Guerin,Returning,2024-11-09,29163
CUST-010687,Alexandre D. Moreau,Returning,2024-09-08,51394
CUST-010688,Romain L. Duval,Returning,2024-02-18,44686
CUST-010689,Chloé É. Henry,Returning,2024-02-26,13825
CUST-010690,Élodie R. Vincent,New,2025-01-21,49558
CUST-010691,Rita Silva,New,2025-06-24,8069-856
CUST-010692,Carolina Ribeiro Alves,Returning,2024-01-17,4007-168
CUST-010693,Carlos Antunes Costa,New,2025-02-15,2968-459
CUST-010694,Maxime J. Lambert,Returning,2024-06-02,34348
CUST-010695,Carmen Martín Suárez,Returning,2024-05-12,33072
CUST-010696,Óscar Martínez,New,2025-04-03,07987
CUST-010697,Quentin M. Vincent,New,2025-10-24,69004
CUST-010698,Lucie M. Henry,Returning,2024-05-10,84019
CUST-010699,Pierre T. Duval,New,2025-09-27,57613
CUST-010700,Quentin C. Clement,Returning,2024-07-11,44305
CUST-010701,Eduardo Monteiro Matos,Returning,2024-02-07,2984-441
CUST-010702,Adrien G. Perrin,Loyal,2024-02-03,34696
CUST-010703,Élodie I. Roussel,Returning,2024-09-12,31104
CUST-010704,Manon M. Marchand,New,2025-10-21,06163
CUST-010705,David D. Perrin,Returning,2024-02-29,63250
CUST-010706,Élodie L. Dupont,Returning,2024-08-12,74934
CUST-010707,Inès O. Dupont,New,2025-02-27,84738
CUST-010708,Guillaume M. Vincent,New,2025-03-17,49438
