customer_id,customer_name,customer_segment,customer_first_order_date,postal_code
CUST-009608,"Claire P. Chevalier",RETURNING,2024-12-22,37890
CUST-009609,"Laurent S. Roux",RETURNING,2024-09-25,29543
CUST-009610,"José Fonseca Antunes",NEW,2025-07-10,3552-497
CUST-009611,"Alba Rubio",NEW,2025-01-16,47225
CUST-009612,"Sandrine L. Henry",NEW,2024-12-13,13002
CUST-009613,"Adrien C. Dupont",NEW,2025-09-12,57095
CUST-009614,"Elena Ruiz Romero",RETURNING,2024-11-04,08234
CUST-009615,"Alejandro Martín Ortega",NEW,2025-11-05,15433
CUST-009616,"Romain A. André",NEW,2025-03-26,34348
CUST-009617,"Maria Mendes",RETURNING,2024-06-10,4748-002
CUST-009618,"Laura D. Mercier",RETURNING,2024-09-07,21065
CUST-009619,"Víctor Iglesias Torres",NEW,2025-12-20,08545
CUST-009620,"Camille L. Faure",NEW,2025-07-27,51826
CUST-009621,"Isabelle H. Fournier",NEW,2024-12-03,69002
CUST-009622,"Vasco Fonseca",NEW,2025-09-03,8069-856
CUST-009623,"François S. Henry",NEW,2025-09-23,34071
CUST-009624,"Romain A. Guerin",RETURNING,2024-01-16,13597
CUST-009625,"Sophie M. Blanc",LOYAL,2023-08-24,57141
CUST-009626,"Emma M. Denis",LOYAL,2024-03-27,63919
CUST-009627,"Baptiste C. Roussel",NEW,2025-01-21,76828
CUST-009628,"Filipa Cunha",LOYAL,2024-02-02,4706-667
CUST-009629,"David Hernández Sanz",NEW,2024-12-29,29065
CUST-009630,"Olivier N. Fontaine",RETURNING,2024-07-06,84019
CUST-009631,"Emma M. Moreau",NEW,2025-10-06,33371
CUST-009632,"Marie J. Blanc",RETURNING,2024-07-23,76044
CUST-009633,"Chloé N. Faure",NEW,2025-03-03,21104
CUST-009634,"Filipe Marques",NEW,2025-09-15,3812-099
CUST-009635,"David C. Chevalier",RETURNING,2024-05-14,44786
CUST-009636,"Ricardo Simões Carvalho",NEW,2025-01-18,3824-194
CUST-009637,"Ana Martínez Muñoz",RETURNING,2023-09-16,30567
CUST-009638,"Laura P. Vincent",NEW,2025-01-13,37747
CUST-009639,"Sandrine N. Martin",NEW,2025-12-29,13006
CUST-009640,"Julie L. Gauthier",NEW,2025-11-27,75003
CUST-009641,"Chloé A. Dupont",RETURNING,2024-01-27,49558
CUST-009642,"Élodie N. Girard",RETURNING,2024-09-16,14388
CUST-009643,"Camille L. André",NEW,2025-01-01,37610
CUST-009644,"Manon C. Blanc",NEW,2025-12-18,51826
CUST-009645,"Laura Pérez Medina",LOYAL,2022-10-28,41314
CUST-009646,"Manon É. Francois",RETURNING,2024-09-21,44469
CUST-009647,"Guillaume L. Bernard",NEW,2025-03-03,51826
CUST-009648,"Nicolas L. Masson",RETURNING,2024-10-24,35352
CUST-009649,"Lucas J. Dupont",NEW,2025-08-19,13010
CUST-009650,"Hugo Moreno García",RETURNING,2024-01-06,15835
CUST-009651,"Romain O. Faure",LOYAL,2024-01-19,84517
CUST-009652,"Juliette M. Bernard",NEW,2025-04-19,67142
CUST-009653,"Amélie R. Gautier",RETURNING,2024-11-11,29408
CUST-009654,"Filipa Teixeira Coelho",NEW,2025-05-26,8093-347
CUST-009655,"Maxime O. Henry",LOYAL,2024-03-20,76274
CUST-009656,"Antoine C. Marchand",NEW,2025-11-30,54565
CUST-009657,"Hugo A. Lefèvre",NEW,2025-12-10,21603
CUST-009658,"Laura L. Gauthier",NEW,2025-12-28,74166
CUST-009659,"Romain L. Mathieu",NEW,2025-08-14,51284
CUST-009660,"Alexandre B. Chevalier",NEW,2025-03-18,67519
CUST-009661,"Nicolas S. Roussel",LOYAL,2022-10-15,35032
CUST-009662,"Manuel Blanco",RETURNING,2024-08-06,47087
CUST-009663,"Julien P. Perrin",RETURNING,2024-09-18,13005
CUST-009664,"Julien S. Lambert",NEW,2025-06-27,38824
CUST-009665,"Amélie B. Legrand",RETURNING,2024-04-12,84570
CUST-009666,"Juliette A. Lambert",LOYAL,2022-09-23,44094
CUST-009667,"Laura A. Muller",RETURNING,2024-04-07,13896
CUST-009668,"Maxime P. Moreau",NEW,2025-05-23,42300
CUST-009669,"Paula Ortega Gutiérrez",RETURNING,2024-02-17,08851
CUST-009670,"Juliette C. Vincent",NEW,2024-11-12,31882
CUST-009671,"Víctor Ruiz",LOYAL,2023-09-03,41927
CUST-009672,"Juliette A. Girard",RETURNING,2023-12-21,06281
CUST-009673,"Céline A. Muller",NEW,2025-08-01,75009
CUST-009674,"Sandrine N. Roussel",NEW,2025-10-03,37081
CUST-009675,"Chloé P. Duval",RETURNING,2024-01-04,17905
CUST-009676,"Céline S. Girard",NEW,2025-03-28,57464
CUST-009677,"Eduardo Soares Cunha",RETURNING,2024-10-18,1051-924
CUST-009678,"Pierre C. Bonnet",NEW,2025-09-01,21065
CUST-009679,"Quentin M. Martin",NEW,2025-02-27,69010
CUST-009680,"Pierre L. Masson",NEW,2025-05-06,75002
CUST-009681,"Antoine A. Mercier",NEW,2025-12-08,17027
CUST-009682,"Catarina Oliveira",RETURNING,2024-04-05,4073-590
CUST-009683,"Alexandre E. Henry",NEW,2025-02-21,75002
CUST-009684,"Alexandre L. Robin",RETURNING,2024-01-07,35142
CUST-009685,"Laura López",NEW,2025-06-23,28778
CUST-009686,"Julie M. Gauthier",NEW,2024-11-04,17379
CUST-009687,"Romain D. Girard",NEW,2025-07-11,49875
CUST-009688,"Rui Ribeiro",NEW,2024-10-12,4707-412
CUST-009689,"Romain C. Clement",RETURNING,2024-03-30,31104
CUST-009690,"Anaïs A. Durand",RETURNING,2024-02-05,37081
CUST-009691,"Louis A. Fontaine",NEW,2025-10-31,51791
CUST-009692,"Laurent N. Boyer",NEW,2024-12-16,17048
CUST-009693,"Alexandre J. Gautier",NEW,2024-12-10,35225
CUST-009694,"Julien L. Morin",LOYAL,2021-09-11,67142
CUST-009695,"Isabel Ramos",RETURNING,2024-08-06,03602
CUST-009696,"Sophie L. Lambert",NEW,2025-10-21,84570
CUST-009697,"Marta Alonso",RETURNING,2024-12-20,47540
CUST-009698,"Nathalie L. Leroy",RETURNING,2024-10-11,37003
CUST-009699,"Ana Muñoz Suárez",NEW,2025-10-17,50021
CUST-009700,"Julien C. Lefèvre",LOYAL,2022-03-25,76758
CUST-009701,"Fernando Fernández",NEW,2024-12-03,14080
CUST-009702,"Adrián Hernández",RETURNING,2024-11-18,47225
CUST-009703,"Hugo Simões",NEW,2025-09-09,7061-218
CUST-009704,"Baptiste R. Robin",NEW,2024-11-19,57080
CUST-009705,"João Pereira Lopes",NEW,2025-03-29,4070-100
CUST-009706,"Nicolas André",RETURNING,2024-04-28,57464
CUST-009707,"Hugo P. Bonnet",NEW,2025-07-12,17698
CUST-009708,"Amélie L. Gautier",NEW,2024-10-28,13010
CUST-009709,"Emma C. Dupont",RETURNING,2024-06-21,69007
CUST-009710,"Laura L. Girard",NEW,2024-12-15,38574
CUST-009711,"Beatriz Moreira Fonseca",RETURNING,2024-12-05,3013-254
CUST-009712,"Camille É. Boyer",NEW,2025-06-21,21603
CUST-009713,"Fernando Marín Suárez",NEW,2025-03-25,48059
CUST-009714,"Céline Q. Moreau",NEW,2025-10-13,38156
CUST-009715,"Maxime A. Dupont",RETURNING,2024-06-19,34623
CUST-009716,"Javier Sánchez Álvarez",NEW,2025-11-19,50246
CUST-009717,"Beatriz Rodrigues Marques",NEW,2025-01-17,7019-194
CUST-009718,"Lucas F. Martin",NEW,2025-04-08,59273
CUST-009719,"Guillaume F. Faure",NEW,2024-10-10,31214
CUST-009720,"Lucas M. Marchand",RETURNING,2024-09-14,13004
CUST-009721,"Fernando Iglesias",RETURNING,2024-05-26,03899
CUST-009722,"Louis A. Duval",RETURNING,2024-11-23,35032
CUST-009723,"Julie Bonnet",NEW,2025-10-23,69003
CUST-009724,"Maxime R. Marchand",RETURNING,2024-02-01,21623
CUST-009725,"Filipa Soares",RETURNING,2024-09-09,2417-432
CUST-009726,"Laurent Lefèvre",RETURNING,2024-04-20,51284
CUST-009727,"Luis Ruiz Sánchez",RETURNING,2024-04-17,14687
CUST-009728,"Sandrine F. Masson",RETURNING,2024-01-18,17027
CUST-009729,"Pierre C. Bernard",RETURNING,2024-05-22,69007
CUST-009730,"Marie C. Leroy",RETURNING,2024-11-16,75005
CUST-009731,"Guillaume T. Martin",NEW,2024-10-18,42696
CUST-009732,"Julie P. Clement",NEW,2025-06-14,34429
CUST-009733,"Thomas M. André",RETURNING,2024-08-06,63238
CUST-009734,"Sara Suárez Vázquez",NEW,2025-05-16,07529
CUST-009735,"Beatriz Jesus",RETURNING,2024-04-01,3591-498
CUST-009736,"Tiago Gonçalves Carvalho",RETURNING,2024-05-17,3001-992
CUST-009737,"Julien L. Denis",NEW,2025-11-12,37552
CUST-009738,"Manuel Torres Ortiz",NEW,2025-08-14,48706
CUST-009739,"David F. Gautier",RETURNING,2024-01-08,13005
CUST-009740,"Louis L. Roux",RETURNING,2023-12-03,76828
CUST-009741,"Sandrine A. Lambert",NEW,2025-09-21,49470
CUST-009742,"Claire S. Blanc",LOYAL,2023-05-11,21603
CUST-009743,"François L. Fournier",NEW,2025-03-02,42500
CUST-009744,"Mariana Oliveira Ribeiro",NEW,2025-08-26,4007-168
CUST-009745,"Léa É. Bernard",NEW,2024-12-02,54217
CUST-009746,"Julien M. Boyer",RETURNING,2024-02-22,69002
CUST-009747,"Cristina Fernández",NEW,2025-08-15,41773
CUST-009748,"Maxime F. Denis",NEW,2025-09-19,44156
CUST-009749,"Nathalie M. Faure",NEW,2025-03-14,34867
CUST-009750,"Patrícia Jesus Almeida",NEW,2025-01-14,3058-292
CUST-009751,"Laurent N. Guerin",RETURNING,2024-09-17,45030
CUST-009752,"Lucie A. Duval",NEW,2025-07-28,38824
CUST-009753,"Lucas L. André",NEW,2025-04-28,45995
CUST-009754,"Amélie M. Fontaine",NEW,2025-04-03,54650
CUST-009755,"Laura N. Robin",RETURNING,2024-12-18,37890
CUST-009756,"Carlos Domínguez Ramos",RETURNING,2024-12-08,03730
CUST-009757,"Laurent A. Robin",NEW,2024-10-20,34867
CUST-009758,"Lucas H. Roux",LOYAL,2022-07-26,06718
CUST-009759,"Élodie S. Robin",RETURNING,2024-10-07,13257
CUST-009760,"Romain J. Lambert",RETURNING,2024-12-03,35114
CUST-009761,"Chloé G. Moreau",RETURNING,2024-01-10,13007
CUST-009762,"Antoine B. Faure",RETURNING,2024-12-09,84570
CUST-009763,"Élodie L. Blanc",NEW,2025-04-09,37003
CUST-009764,"Hugo A. Fontaine",NEW,2025-05-23,75010
CUST-009765,"Céline A. Legrand",LOYAL,2021-07-31,34623
CUST-009766,"Laura Ortiz Hernández",NEW,2025-06-28,46784
CUST-009767,"Alexandre I. Vincent",RETURNING,2024-06-11,29994
CUST-009768,"Céline Q. Clement",NEW,2025-12-23,51791
CUST-009769,"Louis A. Lefèvre",NEW,2024-11-13,51284
CUST-009770,"Sophie C. Duval",NEW,2025-12-19,84093
CUST-009771,"Nathalie N. Leroy",RETURNING,2024-08-07,45224
CUST-009772,"Juliette Q. Girard",NEW,2024-10-30,44094
CUST-009773,"Lucie Gautier",NEW,2025-11-14,69006
CUST-009774,"Adrien L. Henry",RETURNING,2023-08-09,69009
CUST-009775,"Pierre N. Vincent",NEW,2025-03-18,49746
CUST-009776,"Anaïs Q. Girard",NEW,2025-10-02,44094
CUST-009777,"Olivier L. Morin",RETURNING,2024-10-17,33891
CUST-009778,"Julie F. Denis",NEW,2025-05-05,33881
CUST-009779,"Guillaume B. Boyer",NEW,2025-09-17,44786
CUST-009780,"Sandrine I. Lefèvre",NEW,2025-09-21,76175
CUST-009781,"Céline J. Duval",RETURNING,2024-11-12,57095
CUST-009782,"Nicolas M. Petit",RETURNING,2024-01-12,44786
CUST-009783,"Guillaume T. Petit",RETURNING,2024-09-14,17781
CUST-009784,"François J. Blanc",LOYAL,2023-02-28,54655
CUST-009785,"Cristina Blanco",NEW,2025-08-15,28778
CUST-009786,"Mario Ruiz Blanco",NEW,2025-05-26,48346
CUST-009787,"Antoine P. Henry",NEW,2025-05-09,34228
CUST-009788,"Nicolas C. Fournier",NEW,2025-09-05,49479
CUST-009789,"Isabelle D. Mathieu",NEW,2025-07-21,13127
CUST-009790,"Nathalie I. Gauthier",RETURNING,2024-09-18,17905
CUST-009791,"Víctor Suárez",LOYAL,2022-03-21,30526
CUST-009792,"Maxime M. Dupont",RETURNING,2024-07-28,13001
CUST-009793,"Julie M. Garnier",NEW,2025-07-30,13257
CUST-009794,"Lucie G. Mercier",NEW,2025-01-12,42159
CUST-009795,"Manon L. Dupont",NEW,2025-01-14,13007
CUST-009796,"Lucía Medina",NEW,2025-08-19,30526
CUST-009797,"Lucas F. Gauthier",NEW,2025-06-01,06281
CUST-009798,"Eduardo Rodrigues",RETURNING,2024-01-12,4748-002
CUST-009799,"Élodie J. Roux",RETURNING,2024-10-28,74643
CUST-009800,"Pierre B. Blanc",LOYAL,2023-09-30,49006
CUST-009801,"Daniel Lopes Marques",NEW,2025-10-27,4707-412
CUST-009802,"Marie D. André",NEW,2024-10-25,21445
CUST-009803,"Hugo L. Muller",NEW,2025-01-25,42671
CUST-009804,"Manuel Martínez Sanz",RETURNING,2024-09-15,47540
CUST-009805,"Guillaume L. Guerin",NEW,2025-08-07,34623
CUST-009806,"Mathieu L. Boyer",RETURNING,2024-05-07,13011
CUST-009807,"Laurent O. Morin",NEW,2025-06-22,69009
CUST-009808,"Miguel Navarro",NEW,2025-08-24,08545
CUST-009809,"Eduardo Martins",RETURNING,2024-05-16,3812-099
CUST-009810,"François M. Gautier",RETURNING,2024-07-12,33936
CUST-009811,"Sandrine I. Marchand",RETURNING,2024-06-09,17379
CUST-009812,"Pierre A. Rousseau",RETURNING,2024-11-25,45030
CUST-009813,"François J. Duval",NEW,2025-11-20,17701
CUST-009814,"Amélie J. Petit",LOYAL,2021-01-22,44469
CUST-009815,"Marie D. Gautier",NEW,2025-08-26,21603
CUST-009816,"Antoine S. Masson",NEW,2025-11-13,69004
CUST-009817,"Maxime E. Leroy",RETURNING,2024-10-30,13965
CUST-009818,"Antoine L. Chevalier",NEW,2024-11-17,67367
CUST-009819,"Claire E. Roussel",RETURNING,2024-01-03,38156
CUST-009820,"Olivier G. Faure",NEW,2025-12-28,51791
CUST-009821,"Laura N. Guerin",LOYAL,2023-10-12,17781
CUST-009822,"Guillaume C. Boyer",NEW,2025-11-18,54223
CUST-009823,"Hugo S. Morin",NEW,2025-03-20,31640
CUST-009824,"Manuel Ortega",NEW,2025-02-18,29032
CUST-009825,"Sophie I. Robin",NEW,2025-10-26,63541
CUST-009826,"Gonçalo Ferreira Ribeiro",NEW,2024-11-30,8049-271
CUST-009827,"Quentin J. Fournier",NEW,2025-12-18,42500
CUST-009828,"María Hernández Ortiz",NEW,2025-03-27,48346
CUST-009829,"Sofia Pires Sousa",RETURNING,2024-12-08,7059-255
CUST-009830,"Carolina Cardoso Pinto",RETURNING,2024-01-20,3552-497
CUST-009831,"Sandrine C. Morin",RETURNING,2024-08-16,74773
CUST-009832,"Juliette F. André",NEW,2025-07-28,63089
CUST-009833,"Mathieu S. Fontaine",NEW,2025-09-03,38754
CUST-009834,"Carlos Coelho Matos",RETURNING,2024-04-07,8069-856
CUST-009835,"Marie C. Boyer",NEW,2025-01-20,63549
CUST-009836,"Léa J. Chevalier",RETURNING,2024-01-01,84570
CUST-009837,"Julien T. Faure",RETURNING,2024-12-15,69010
CUST-009838,"Isabel Moreno Moreno",NEW,2024-10-02,03969
CUST-009839,"Víctor Romero Díaz",RETURNING,2024-08-15,48346
CUST-009840,"Olivier O. Gauthier",NEW,2025-04-23,21270
CUST-009841,"Céline L. Guerin",NEW,2025-10-24,42300
CUST-009842,"François É. Francois",NEW,2025-08-20,63919
CUST-009843,"Romain T. Roussel",NEW,2025-10-06,13604
CUST-009844,"Manuel Cunha",LOYAL,2022-07-01,2445-433
CUST-009845,"Olivier É. Lefèvre",NEW,2025-07-09,06281
CUST-009846,"Fernando Martín Navarro",LOYAL,2022-03-15,03730
CUST-009847,"Emma J. Mercier",NEW,2025-05-27,63089
CUST-009848,"Olivier E. Faure",NEW,2025-10-20,13001
CUST-009849,"Inès H. Gauthier",RETURNING,2024-05-31,21323
CUST-009850,"Camille Guerin",RETURNING,2024-08-30,33891
CUST-009851,"Víctor Marín Ramírez",NEW,2025-12-20,36749
CUST-009852,"Álvaro Iglesias Ramos",RETURNING,2024-01-27,48059
CUST-009853,"Amélie S. Vincent",RETURNING,2024-01-15,14269
CUST-009854,"Romain A. Clement",NEW,2025-09-10,54565
CUST-009855,"Nathalie S. Mercier",NEW,2024-12-12,21270
CUST-009856,"Claudia Ramos Martínez",NEW,2025-08-27,47665
CUST-009857,"Amélie R. Gautier",RETURNING,2024-02-09,06099
CUST-009858,"Mariana Cardoso",RETURNING,2024-07-11,3824-194
CUST-009859,"Sara Martín",RETURNING,2024-11-27,30580
CUST-009860,"Javier Fernández López",RETURNING,2024-11-03,48880
CUST-009861,"José Navarro García",RETURNING,2024-12-19,14687
CUST-009862,"Juliette T. Denis",LOYAL,2022-02-21,45995
CUST-009863,"Hugo Perrin",NEW,2025-08-23,29473
CUST-009864,"Francisca Soares",RETURNING,2024-02-27,3552-497
CUST-009865,"Julie L. Lambert",LOYAL,2022-12-15,44786
CUST-009866,"Laura D. Dupont",NEW,2025-09-18,57965
CUST-009867,"Lucas Q. Durand",NEW,2025-09-27,59794
CUST-009868,"Chloé F. Rousseau",RETURNING,2024-05-29,21382
CUST-009869,"Mathieu L. Clement",NEW,2024-10-10,76296
CUST-009870,"Sara Martínez",NEW,2025-12-22,08234
CUST-009871,"Sofía Suárez Torres",LOYAL,2021-03-10,47665
CUST-009872,"Fernando Ruiz",NEW,2024-12-27,07135
CUST-009873,"Juliette L. Henry",RETURNING,2024-10-02,34228
CUST-009874,"Quentin J. Girard",RETURNING,2024-02-06,57348
CUST-009875,"Laurent J. Fournier",NEW,2025-08-01,67367
CUST-009876,"Laura J. Petit",NEW,2025-12-23,35663
CUST-009877,"Sergio Serrano Rubio",NEW,2025-08-05,41773
CUST-009878,"Élodie H. Mercier",NEW,2024-12-02,74166
CUST-009879,"Alba Rodríguez",NEW,2025-07-06,28899
CUST-009880,"Hugo O. Legrand",NEW,2025-04-12,44094
CUST-009881,"Carmen Rodríguez Ortiz",NEW,2025-12-20,15552
CUST-009882,"Lucie L. André",NEW,2025-09-25,17781
CUST-009883,"Marta Molina Ortiz",LOYAL,2024-03-17,03072
CUST-009884,"Marta Ortega Sánchez",NEW,2025-09-10,07135
CUST-009885,"Sophie Q. Masson",NEW,2024-12-19,34699
CUST-009886,"Isabel Hernández",NEW,2025-03-03,48675
CUST-009887,"Carolina Martins",RETURNING,2024-06-28,1092-957
CUST-009888,"Emma A. Faure",NEW,2025-03-04,14944
CUST-009889,"María Marín",RETURNING,2024-03-24,14602
CUST-009890,"Maxime M. Durand",NEW,2025-02-17,13007
CUST-009891,"Thomas L. Bernard",NEW,2025-11-01,76165
CUST-009892,"Guillaume L. Vincent",NEW,2025-07-22,38300
CUST-009893,"Mathieu I. Roux",NEW,2025-09-25,59759
CUST-009894,"Camille M. Rousseau",RETURNING,2023-11-13,38300
CUST-009895,"Alba Ramos Suárez",NEW,2025-07-28,08951
CUST-009896,"Louis A. Rousseau",LOYAL,2021-09-04,63739
CUST-009897,"Céline L. Denis",RETURNING,2024-04-17,57464
CUST-009898,"Laura O. Vincent",NEW,2025-09-10,38677
CUST-009899,"Miguel Ferreira",RETURNING,2024-01-16,3058-292
CUST-009900,"Maxime N. Roux",RETURNING,2024-12-03,42696
CUST-009901,"Léa B. Chevalier",LOYAL,2023-06-01,21065
CUST-009902,"Adrien C. Moreau",NEW,2025-11-20,37552
CUST-009903,"Léa B. Lefèvre",NEW,2025-11-14,13010
CUST-009904,"Alba Ramos García",RETURNING,2024-09-09,50246
CUST-009905,"Carmen Serrano Ramírez",NEW,2025-07-03,47540
CUST-009906,"Chloé O. Boyer",NEW,2025-03-08,63541
CUST-009907,"Fernando Fernández Sanz",RETURNING,2024-05-17,14271
CUST-009908,"Manon A. Mathieu",NEW,2025-06-22,14897
CUST-009909,"Léa L. Durand",NEW,2025-11-03,69011
CUST-009910,"Javier Medina Pérez",NEW,2025-01-05,08123
CUST-009911,"Raúl Ruiz Ramírez",NEW,2025-11-01,07646
CUST-009912,"Romain T. Robin",LOYAL,2022-08-29,29996
CUST-009913,"Anaïs A. Girard",NEW,2025-06-04,49438
CUST-009914,"Gonçalo Cunha",NEW,2024-10-18,3058-292
CUST-009915,"alexandre d. francois",RETURNING,2024-10-10,75007
CUST-009916,"Romain E. Marchand",RETURNING,2024-09-01,42505
CUST-009917,"Thomas S. Leroy",NEW,2025-08-04,54565
CUST-009918,"Sandrine A. Durand",NEW,2025-12-23,75009
CUST-009919,"Nicolas B. Durand",NEW,2024-11-17,74405
CUST-009920,"Nuria Iglesias Alonso",NEW,2025-05-22,18408
CUST-009921,"Manon A. Rousseau",LOYAL,2021-12-13,35762
CUST-009922,"Isabelle A. Legrand",NEW,2025-02-10,75003
CUST-009923,"Nicolas L. Boyer",NEW,2025-10-19,69002
CUST-009924,"Marta Fernandes",RETURNING,2024-05-06,2417-432
CUST-009925,"María Muñoz Jiménez",NEW,2025-07-31,41773
CUST-009926,"Romain B. Denis",LOYAL,2022-03-11,75004
CUST-009927,"Pierre D. Roux",NEW,2025-06-15,84093
CUST-009928,"Rafael Vieira Silva",NEW,2025-07-26,2417-432
CUST-009929,"Laura Medina Ortega",NEW,2025-11-15,28462
CUST-009930,"Juliette M. Petit",RETURNING,2023-10-10,84093
CUST-009931,"Raúl García",LOYAL,2022-06-28,47665
CUST-009932,"Laura J. Dupont",NEW,2025-07-08,45432
CUST-009933,"Antoine E. Chevalier",LOYAL,2021-12-28,51780
CUST-009934,"Jorge Marín Castro",NEW,2025-10-16,14080
CUST-009935,"Elena Blanco",RETURNING,2024-08-24,30580
CUST-009936,"Mathieu Q. Rousseau",RETURNING,2024-04-15,75003
CUST-009937,"Laurent C. Morin",RETURNING,2024-01-13,14269
CUST-009938,"Fernando Martínez Vázquez",NEW,2025-04-22,29131
CUST-009939,"Louis C. Marchand",NEW,2025-09-08,13127
CUST-009940,"Hugo G. Muller",RETURNING,2024-04-01,51791
CUST-009941,"Sandrine J. Bonnet",LOYAL,2023-03-31,84519
CUST-009942,"Camille C. Lambert",NEW,2025-03-19,42238
CUST-009943,"Lucía Ramírez Gutiérrez",RETURNING,2023-12-13,50205
CUST-009944,"David A. Legrand",RETURNING,2024-05-11,21445
CUST-009945,"Laurent L. Muller",RETURNING,2024-02-11,33371
CUST-009946,"Raquel Ortiz Navarro",RETURNING,2024-08-28,18235
CUST-009947,"Amélie C. Garnier",RETURNING,2024-04-16,54655
CUST-009948,"Sandrine N. Robin",NEW,2024-12-26,45432
CUST-009949,"Adrien A. Martin",NEW,2025-08-30,37552
CUST-009950,"Guillaume R. Muller",NEW,2025-07-22,49216
CUST-009951,"David G. André",NEW,2025-04-18,57965
CUST-009952,"Alba Medina Medina",NEW,2025-07-15,29747
CUST-009953,"Alexandre T. Girard",NEW,2025-08-06,38824
CUST-009954,"Nicolas L. Blanc",RETURNING,2024-06-23,57322
CUST-009955,"Emma A. Fontaine",NEW,2024-10-18,59591
CUST-009956,"Céline O. Legrand",RETURNING,2024-04-26,42671
CUST-009957,"Jorge Ortiz",RETURNING,2023-08-27,41314
CUST-009958,"Laura L. Duval",RETURNING,2024-06-24,42159
CUST-009959,"Inès Lefèvre",NEW,2025-04-09,63089
CUST-009960,"David G. Bernard",RETURNING,2024-07-19,69007
CUST-009961,"Sofía Vázquez Rodríguez",NEW,2025-07-06,47225
CUST-009962,"Antonio Hernández",RETURNING,2024-09-07,50338
CUST-009963,"João Cunha",NEW,2025-09-17,4760-248
CUST-009964,"Emma D. Lambert",NEW,2025-02-10,59665
CUST-009965,"Amélie B. Roux",NEW,2024-10-23,14714
CUST-009966,"José Ortiz",RETURNING,2024-02-01,14602
CUST-009967,"Iván Martín Ortega",LOYAL,2023-01-22,07529
CUST-009968,"Antoine D. Boyer",RETURNING,2024-09-30,29543
CUST-009969,"Isabel Sánchez Rubio",NEW,2025-04-03,14285
CUST-009970,"Pierre M. Guerin",RETURNING,2024-11-16,74224
CUST-009971,"Louis C. Muller",RETURNING,2024-05-01,14714
CUST-009972,"Thomas O. Duval",RETURNING,2024-08-20,57464
CUST-009973,"Lucía Martín Hernández",NEW,2025-06-28,36382
CUST-009974,"Adrián Serrano Sanz",RETURNING,2024-06-07,18169
CUST-009975,"Chloé C. Gautier",RETURNING,2024-02-16,29543
CUST-009976,"Nathalie S. Fournier",NEW,2025-02-17,33574
CUST-009977,"Élodie H. Boyer",NEW,2025-10-25,14032
CUST-009978,"Adrien M. Bernard",NEW,2025-11-17,57348
CUST-009979,"Antoine I. Faure",RETURNING,2024-12-05,44305
CUST-009980,"Chloé E. Masson",RETURNING,2024-12-06,31882
CUST-009981,"Sandrine E. Bonnet",NEW,2025-11-06,59861
CUST-009982,"Élodie S. Bernard",RETURNING,2024-10-14,76175
CUST-009983,"Julie F. Legrand",RETURNING,2024-01-19,69011
CUST-009984,"Emma L. Robin",NEW,2025-12-06,51394
CUST-009985,"Louis A. Gauthier",NEW,2025-11-07,42854
CUST-009986,"Manuel Fernandes",RETURNING,2024-10-28,4082-100
CUST-009987,"Inès M. Roussel",RETURNING,2024-07-12,74117
CUST-009988,"Luís Rodrigues",NEW,2025-11-07,3591-498
CUST-009989,"Alexandre N. Blanc",RETURNING,2024-02-15,21603
CUST-009990,"Léa R. Bernard",RETURNING,2024-12-12,51650
CUST-009991,"Claire S. Vincent",LOYAL,2021-03-24,59665
CUST-009992,"Quentin L. Marchand",NEW,2025-02-25,33936
CUST-009993,"Juliette S. Vincent",LOYAL,2021-10-09,13167
CUST-009994,"François C. Faure",NEW,2024-11-19,63250
CUST-009995,"Francisca Mendes",LOYAL,2024-02-19,2445-433
CUST-009996,"Francisca Antunes",LOYAL,2022-02-04,3001-992
CUST-009997,"Nuno Moreira",NEW,2025-12-13,4748-002
CUST-009998,"Amélie C. Masson",RETURNING,2024-03-29,29994
CUST-009999,"Pedro Antunes",NEW,2025-01-22,3591-498
CUST-010000,"Chloé L. Clement",NEW,2024-11-09,67558
CUST-010001,"David T. Morin",LOYAL,2023-11-09,69003
CUST-010002,"Emma Q. Muller",NEW,2025-05-15,51161
CUST-010003,"Sandrine B. Denis",NEW,2024-11-15,38574
CUST-010004,"Laura T. Robin",RETURNING,2024-08-18,49479
CUST-010005,"Quentin M. Fontaine",NEW,2025-09-27,49976
CUST-010006,"Maxime L. Rousseau",NEW,2025-03-17,13008
CUST-010007,"Daniel Blanco",NEW,2025-04-13,28462
CUST-010008,"Manon J. Moreau",NEW,2025-02-03,35114
CUST-010009,"Nicolas D. Boyer",RETURNING,2024-02-05,59642
CUST-010010,"Baptiste M. Girard",RETURNING,2024-12-19,29736
CUST-010011,"Julie A. Lambert",RETURNING,2024-02-21,59146
CUST-010012,"Carolina Oliveira Barbosa",RETURNING,2024-11-02,4007-168
CUST-010013,"Lucie M. Vincent",NEW,2025-05-12,29543
CUST-010014,"Romain E. Girard",NEW,2024-11-02,38618
CUST-010015,"David M. Moreau",RETURNING,2024-03-15,49470
CUST-010016,"Sophie J. Bonnet",NEW,2025-01-07,38073
CUST-010017,"Mathieu A. Girard",NEW,2025-05-26,69001
CUST-010018,"Nathalie J. Faure",NEW,2025-06-23,33371
CUST-010019,"Emma I. Perrin",RETURNING,2024-10-02,54284
CUST-010020,"Julie J. Boyer",NEW,2025-09-28,67656
CUST-010021,"Camille A. Boyer",NEW,2025-06-18,59759
